OTU ID,kingdom,phylum,class,order,family,genus,species
OTU6011,Bacteria,p__MBNT15,c__norank_p__MBNT15,o__norank_c__norank_p__MBNT15,f__norank_o__norank_c__norank_p__MBNT15,g__norank_f__norank_o__norank_c__norank_p__MBNT15,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__norank_p__MBNT15
OTU6012,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__IMCC26256,f__norank_o__IMCC26256,g__norank_f__norank_o__IMCC26256,s__unclassified_g__norank_f__norank_o__IMCC26256
OTU6015,Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_10,s__unclassified_g__Subgroup_10
OTU6017,Bacteria,p__Latescibacterota,c__norank_p__Latescibacterota,o__norank_c__norank_p__Latescibacterota,f__norank_o__norank_c__norank_p__Latescibacterota,g__norank_f__norank_o__norank_c__norank_p__Latescibacterota,s__uncultured_Pelobacter_sp._g__norank
OTU6019,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_bacterium_g__norank_f__Gemmataceae
OTU602,Bacteria,p__Firmicutes,c__Bacilli,o__unclassified_c__Bacilli,f__unclassified_c__Bacilli,g__unclassified_c__Bacilli,s__unclassified_c__Bacilli
OTU6020,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__unclassified_c__Gammaproteobacteria,f__unclassified_c__Gammaproteobacteria,g__unclassified_c__Gammaproteobacteria,s__unclassified_c__Gammaproteobacteria
OTU6021,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__norank_f__Roseiflexaceae,s__uncultured_bacterium_g__norank_f__Roseiflexaceae
OTU6025,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__TRA3-20,g__norank_f__TRA3-20,s__uncultured_beta_proteobacterium_g__norank_f__TRA3-20
OTU6026,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__TRA3-20,g__norank_f__TRA3-20,s__uncultured_bacterium_g__norank_f__TRA3-20
OTU6027,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__norank_f__67-14,s__unclassified_g__norank_f__67-14
OTU6029,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__norank_f__67-14,s__uncultured_Solirubrobacter_sp._g__norank_f__67-14
OTU603,Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Candidatus_Peregrinibacteria,f__norank_o__Candidatus_Peregrinibacteria,g__norank_f__norank_o__Candidatus_Peregrinibacteria,s__uncultured_bacterium_g__norank_f__norank_o__Candidatus_Peregrinibacteria
OTU6030,Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__norank_f__Myxococcaceae,s__uncultured_bacterium_g__norank_f__Myxococcaceae
OTU6034,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__B1-7BS,g__norank_f__B1-7BS,s__uncultured_bacterium_g__norank_f__B1-7BS
OTU6035,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__unclassified_o__Solirubrobacterales,g__unclassified_o__Solirubrobacterales,s__unclassified_o__Solirubrobacterales
OTU6037,Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Candidatus_Peribacteria,f__norank_o__Candidatus_Peribacteria,g__norank_f__norank_o__Candidatus_Peribacteria,s__metagenome_g__norank_f__norank_o__Candidatus_Peribacteria
OTU604,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__norank_c__Acidimicrobiia,f__norank_o__norank_c__Acidimicrobiia,g__norank_f__norank_o__norank_c__Acidimicrobiia,s__unclassified_g__norank_f__norank_o__norank_c__Acidimicrobiia
OTU6042,Bacteria,p__Myxococcota,c__bacteriap25,o__norank_c__bacteriap25,f__norank_o__norank_c__bacteriap25,g__norank_f__norank_o__norank_c__bacteriap25,s__metagenome_g__norank_f__norank_o__norank_c__bacteriap25
OTU6043,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__unclassified_o__Gammaproteobacteria_Incertae_Sedis,g__Acidibacter,s__uncultured_proteobacterium_g__Acidibacter
OTU6044,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__norank_o__Vicinamibacterales,g__norank_f__norank_o__Vicinamibacterales,s__unclassified_g__norank_f__norank_o__Vicinamibacterales
OTU6045,Bacteria,p__Firmicutes,c__unclassified_p__Firmicutes,o__unclassified_p__Firmicutes,f__unclassified_p__Firmicutes,g__unclassified_p__Firmicutes,s__unclassified_p__Firmicutes
OTU6046,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__unclassified_f__Micromonosporaceae,s__unclassified_f__Micromonosporaceae
OTU6047,Bacteria,p__Myxococcota,c__bacteriap25,o__norank_c__bacteriap25,f__norank_o__norank_c__bacteriap25,g__norank_f__norank_o__norank_c__bacteriap25,s__uncultured_Geobacter_sp._g__norank_f__norank_o__norank
OTU6048,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__norank_f__SC-I-84,s__unclassified_g__norank_f__SC-I-84
OTU6049,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__norank_f__67-14,s__unclassified_g__norank_f__67-14
OTU605,Bacteria,p__SAR324_cladeMarine_group_B,c__norank_p__SAR324_cladeMarine_group_B,o__norank_c__norank_p__SAR324_cladeMarine_group_B,f__norank_o__norank_c__norank_p__SAR324_cladeMarine_group_B,g__norank_f__norank_o__norank_c__norank_p__SAR324_cladeMarine_group_B,s__unclassified_g__norank_f__norank_o__norank_c__norank_p__SAR324_cladeMarine_group_B
OTU6051,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__norank_f__SC-I-84,s__uncultured_bacterium_g__norank_f__SC-I-84
OTU6052,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__unclassified_c__Gammaproteobacteria,f__unclassified_c__Gammaproteobacteria,g__unclassified_c__Gammaproteobacteria,s__unclassified_c__Gammaproteobacteria
OTU6054,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__norank_f__67-14,s__uncultured_bacterium_g__norank_f__67-14
OTU6056,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_bacterium_g__norank_f__Gemmataceae
OTU6058,Bacteria,p__Chloroflexi,c__TK10,o__norank_c__TK10,f__norank_o__norank_c__TK10,g__norank_f__norank_o__norank_c__TK10,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__TK10
OTU6059,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Steroidobacteraceae,g__norank_f__Steroidobacteraceae,s__uncultured_soil_bacterium_g__norank_f__Steroidobacteraceae
OTU606,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Saprospiraceae,g__norank_f__Saprospiraceae,s__uncultured_Devosia_sp._g__norank_f__Saprospiraceae
OTU6061,Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__norank_f__Myxococcaceae,s__unclassified_g__norank_f__Myxococcaceae
OTU6062,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Streptosporangiales,f__Streptosporangiales_Incertae_Sedis,g__Motilibacter,s__uncultured_bacterium_g__Motilibacter
OTU6064,Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__norank_o__C0119,g__norank_f__norank_o__C0119,s__unclassified_g__norank_f__norank_o__C0119
OTU6066,Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_10,s__uncultured_bacterium_g__Subgroup_10
OTU6068,Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Vermiphilaceae,g__norank_f__Vermiphilaceae,s__uncultured_bacterium_g__norank_f__Vermiphilaceae
OTU6071,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__norank_f__Diplorickettsiaceae,s__unclassified_g__norank_f__Diplorickettsiaceae
OTU6072,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__unclassified_f__Oxalobacteraceae,s__unclassified_f__Oxalobacteraceae
OTU6074,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__unclassified_g__norank_f__norank_o__Saccharimonadales
OTU6075,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Pyrinomonadales,f__Pyrinomonadaceae,g__RB41,s__uncultured_bacterium_g__RB41
OTU6076,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__norank_f__JG30-KF-CM45,s__uncultured_bacterium_g__norank_f__JG30-KF-CM45
OTU6077,Bacteria,p__Planctomycetota,c__Pla3_lineage,o__norank_c__Pla3_lineage,f__norank_o__norank_c__Pla3_lineage,g__norank_f__norank_o__norank_c__Pla3_lineage,s__unclassified_g__norank_f__norank_o__norank_c__Pla3_lineage
OTU6078,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__norank_o__SBR1031,g__norank_f__norank_o__SBR1031,s__uncultured_Caldilineaceae_bacterium_g__norank_f__norank_o__SBR1031
OTU6081,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__norank_f__67-14,s__unclassified_g__norank_f__67-14
OTU6082,Bacteria,p__Patescibacteria,c__Gracilibacteria,o__Candidatus_Peribacteria,f__norank_o__Candidatus_Peribacteria,g__norank_f__norank_o__Candidatus_Peribacteria,s__uncultured_bacterium_g__norank_f__norank_o__Candidatus_Peribacteria
OTU6086,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Pyrinomonadales,f__Pyrinomonadaceae,g__RB41,s__unclassified_g__RB41
OTU6087,Bacteria,p__Patescibacteria,c__unclassified_p__Patescibacteria,o__unclassified_p__Patescibacteria,f__unclassified_p__Patescibacteria,g__unclassified_p__Patescibacteria,s__unclassified_p__Patescibacteria
OTU6088,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__norank_o__Cytophagales,g__norank_f__norank_o__Cytophagales,s__unclassified_g__norank_f__norank_o__Cytophagales
OTU6089,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Tistrellales,f__Geminicoccaceae,g__Candidatus_Alysiosphaera,s__unclassified_g__Candidatus_Alysiosphaera
OTU6090,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__uncultured_bacterium_g__norank_f__norank_o__Saccharimonadales
OTU6091,Bacteria,p__Gemmatimonadota,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__unclassified_f__Gemmatimonadaceae,s__unclassified_f__Gemmatimonadaceae
OTU6096,Bacteria,p__Gemmatimonadota,c__Longimicrobia,o__Longimicrobiales,f__Longimicrobiaceae,g__norank_f__Longimicrobiaceae,s__unclassified_g__norank_f__Longimicrobiaceae
OTU6097,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__EV818SWSAP88,f__norank_o__EV818SWSAP88,g__norank_f__norank_o__EV818SWSAP88,s__unclassified_g__norank_f__norank_o__EV818SWSAP88
OTU61,Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__BIrii41,g__norank_f__BIrii41,s__unclassified_g__norank_f__BIrii41
OTU610,Bacteria,p__unclassified_k__norank_d__Bacteria,c__unclassified_k__norank_d__Bacteria,o__unclassified_k__norank_d__Bacteria,f__unclassified_k__norank_d__Bacteria,g__unclassified_k__norank_d__Bacteria,s__unclassified_k__norank_d__Bacteria
OTU6100,Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__unclassified_o__Cytophagales,g__unclassified_o__Cytophagales,s__unclassified_o__Cytophagales
OTU6101,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__norank_o__Gaiellales,g__norank_f__norank_o__Gaiellales,s__uncultured_bacterium_g__norank_f__norank_o__Gaiellales
OTU6102,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__unclassified_g__norank_f__Gemmataceae
OTU6104,Bacteria,p__Armatimonadota,c__norank_p__Armatimonadota,o__norank_c__norank_p__Armatimonadota,f__norank_o__norank_c__norank_p__Armatimonadota,g__norank_f__norank_o__norank_c__norank_p__Armatimonadota,s__unclassified_g__norank_f__norank_o__norank_c__norank_p__Armatimonadota
OTU6106,Bacteria,p__Patescibacteria,c__ABY1,o__unclassified_c__ABY1,f__unclassified_c__ABY1,g__unclassified_c__ABY1,s__unclassified_c__ABY1
OTU6107,Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__norank_o__0319-6G20,g__norank_f__norank_o__0319-6G20,s__unclassified_g__norank_f__norank_o__0319-6G20
OTU6108,Bacteria,p__Chloroflexi,c__TK10,o__norank_c__TK10,f__norank_o__norank_c__TK10,g__norank_f__norank_o__norank_c__TK10,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__TK10
OTU611,Bacteria,p__Armatimonadota,c__Armatimonadia,o__Armatimonadales,f__norank_o__Armatimonadales,g__norank_f__norank_o__Armatimonadales,s__uncultured_bacterium_g__norank_f__norank_o__Armatimonadales
OTU6111,Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Sandaracinaceae,g__norank_f__Sandaracinaceae,s__uncultured_soil_bacterium_g__norank_f__Sandaracinaceae
OTU6112,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Microtrichaceae,g__norank_f__Microtrichaceae,s__uncultured_Actinomycetales_bacterium_g__norank_f__Microtrichaceae
OTU6113,Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Vermiphilaceae,g__norank_f__Vermiphilaceae,s__uncultured_bacterium_g__norank_f__Vermiphilaceae
OTU6114,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__unclassified_g__norank_f__Gemmataceae
OTU6115,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Tistrellales,f__Geminicoccaceae,g__Candidatus_Alysiosphaera,s__unclassified_g__Candidatus_Alysiosphaera
OTU6116,Bacteria,p__unclassified_k__norank_d__Bacteria,c__unclassified_k__norank_d__Bacteria,o__unclassified_k__norank_d__Bacteria,f__unclassified_k__norank_d__Bacteria,g__unclassified_k__norank_d__Bacteria,s__unclassified_k__norank_d__Bacteria
OTU6117,Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__norank_o__C0119,g__norank_f__norank_o__C0119,s__uncultured_bacterium_g__norank_f__norank_o__C0119
OTU6119,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Gaiellales,f__norank_o__Gaiellales,g__norank_f__norank_o__Gaiellales,s__unclassified_g__norank_f__norank_o__Gaiellales
OTU612,Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__norank_o__0319-6G20,g__norank_f__norank_o__0319-6G20,s__unclassified_g__norank_f__norank_o__0319-6G20
OTU6121,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__unclassified_c__Gammaproteobacteria,f__unclassified_c__Gammaproteobacteria,g__unclassified_c__Gammaproteobacteria,s__unclassified_c__Gammaproteobacteria
OTU6122,Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_10,s__unclassified_g__Subgroup_10
OTU6125,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__norank_f__67-14,s__uncultured_actinobacterium_g__norank_f__67-14
OTU6126,Bacteria,p__Patescibacteria,c__Parcubacteria,o__Candidatus_Yanofskybacteria,f__norank_o__Candidatus_Yanofskybacteria,g__norank_f__norank_o__Candidatus_Yanofskybacteria,s__uncultured_bacterium_g__norank_f__norank_o__Candidatus_Yanofskybacteria
OTU6127,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__TRA3-20,g__norank_f__TRA3-20,s__unclassified_g__norank_f__TRA3-20
OTU6128,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_bacterium_g__norank_f__Gemmataceae
OTU6129,Bacteria,p__Fibrobacterota,c__Fibrobacteria,o__Fibrobacterales,f__Fibrobacteraceae,g__unclassified_f__Fibrobacteraceae,s__unclassified_f__Fibrobacteraceae
OTU613,Bacteria,p__WPS-2,c__norank_p__WPS-2,o__norank_c__norank_p__WPS-2,f__norank_o__norank_c__norank_p__WPS-2,g__norank_f__norank_o__norank_c__norank_p__WPS-2,s__hydrothermal_vent_metagenome_g__norank_f__norank_o__norank_c__norank_p__WPS-2
OTU6130,Bacteria,p__Actinobacteriota,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__norank_f__67-14,s__metagenome_g__norank_f__67-14
OTU6132,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__unclassified_f__Micromonosporaceae,s__unclassified_f__Micromonosporaceae
OTU6133,Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__Candidatus_Soleaferrea,s__uncultured_Clostridiales_bacterium_g__Candidatus_Soleaferrea
OTU6135,Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_10,s__unclassified_g__Subgroup_10
OTU6136,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__11-24,f__norank_o__11-24,g__norank_f__norank_o__11-24,s__uncultured_bacterium_g__norank_f__norank_o__11-24
OTU6138,Bacteria,p__Chloroflexi,c__Anaerolineae,o__unclassified_c__Anaerolineae,f__unclassified_c__Anaerolineae,g__unclassified_c__Anaerolineae,s__unclassified_c__Anaerolineae
OTU6139,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__norank_o__SBR1031,g__norank_f__norank_o__SBR1031,s__uncultured_Gemmatimonadetes_bacterium_g__norank_f__norank
OTU614,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__unclassified_o__Microtrichales,g__unclassified_o__Microtrichales,s__unclassified_o__Microtrichales
OTU6140,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__LWQ8,g__norank_f__LWQ8,s__uncultured_bacterium_g__norank_f__LWQ8
OTU6141,Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Pedosphaerales,f__Pedosphaeraceae,g__Ellin516,s__uncultured_bacterium_g__Ellin516
OTU6142,Bacteria,p__Entotheonellaeota,c__Entotheonellia,o__Entotheonellales,f__Entotheonellaceae,g__norank_f__Entotheonellaceae,s__unclassified_g__norank_f__Entotheonellaceae
OTU6143,Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__norank_o__C0119,g__norank_f__norank_o__C0119,s__uncultured_bacterium_g__norank_f__norank_o__C0119
OTU6144,Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__norank_o__C0119,g__norank_f__norank_o__C0119,s__unclassified_g__norank_f__norank_o__C0119
OTU6145,Bacteria,p__Cyanobacteria,c__Sericytochromatia,o__norank_c__Sericytochromatia,f__norank_o__norank_c__Sericytochromatia,g__norank_f__norank_o__norank_c__Sericytochromatia,s__CyanobacteriaMelainabacteria_group_bacterium_S15B-MN24_CBMW_12
OTU6146,Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__Oligoflexales,f__norank_o__Oligoflexales,g__norank_f__norank_o__Oligoflexales,s__unclassified_g__norank_f__norank_o__Oligoflexales
OTU6147,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__unclassified_o__Gammaproteobacteria_Incertae_Sedis,g__Acidibacter,s__uncultured_proteobacterium_g__Acidibacter
OTU6148,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__uncultured_bacterium_g__norank_f__norank_o__Saccharimonadales
OTU6149,Bacteria,p__Entotheonellaeota,c__Entotheonellia,o__Entotheonellales,f__Entotheonellaceae,g__norank_f__Entotheonellaceae,s__uncultured_bacterium_g__norank_f__Entotheonellaceae
OTU615,Bacteria,p__Patescibacteria,c__Berkelbacteria,o__norank_c__Berkelbacteria,f__norank_o__norank_c__Berkelbacteria,g__norank_f__norank_o__norank_c__Berkelbacteria,s__Candidatus_Berkelbacteria_bacterium_CG2_30_43_20
OTU6151,Bacteria,p__Cyanobacteria,c__Vampirivibrionia,o__Vampirovibrionales,f__Vampirovibrionaceae,g__norank_f__Vampirovibrionaceae,s__uncultured_bacterium_g__norank_f__Vampirovibrionaceae
OTU6152,Bacteria,p__unclassified_k__norank_d__Bacteria,c__unclassified_k__norank_d__Bacteria,o__unclassified_k__norank_d__Bacteria,f__unclassified_k__norank_d__Bacteria,g__unclassified_k__norank_d__Bacteria,s__unclassified_k__norank_d__Bacteria
OTU6153,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__unclassified_g__norank_f__norank_o__Saccharimonadales
OTU6155,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__norank_f__A4b,s__uncultured_sludge_bacterium_H8
OTU6156,Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Vermiphilaceae,g__norank_f__Vermiphilaceae,s__uncultured_soil_bacterium_g__norank_f__Vermiphilaceae
OTU6157,Bacteria,p__Dadabacteria,c__Dadabacteriia,o__Dadabacteriales,f__norank_o__Dadabacteriales,g__norank_f__norank_o__Dadabacteriales,s__unclassified_g__norank_f__norank_o__Dadabacteriales
OTU6159,Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__unclassified_f__Micromonosporaceae,s__unclassified_f__Micromonosporaceae
OTU616,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__uncultured_bacterium_g__norank_f__norank_o__Saccharimonadales
OTU6160,Bacteria,p__WPS-2,c__norank_p__WPS-2,o__norank_c__norank_p__WPS-2,f__norank_o__norank_c__norank_p__WPS-2,g__norank_f__norank_o__norank_c__norank_p__WPS-2,s__Burkholderiales_bacterium_Beta_02
OTU6161,Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__unclassified_o__Bacillales,g__unclassified_o__Bacillales,s__unclassified_o__Bacillales
OTU6162,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__uncultured_bacterium_g__norank_f__Gemmataceae
OTU6163,Bacteria,p__Chloroflexi,c__Ktedonobacteria,o__Ktedonobacterales,f__Ktedonobacteraceae,g__norank_f__Ktedonobacteraceae,s__uncultured_Ktedonobacter_sp._g__norank
OTU6164,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__Pyrinomonadales,f__Pyrinomonadaceae,g__RB41,s__uncultured_proteobacterium_g__RB41
OTU6165,Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__unclassified_c__Acidimicrobiia,f__unclassified_c__Acidimicrobiia,g__unclassified_c__Acidimicrobiia,s__unclassified_c__Acidimicrobiia
OTU6166,Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Vermiphilaceae,g__norank_f__Vermiphilaceae,s__uncultured_bacterium_g__norank_f__Vermiphilaceae
OTU6167,Bacteria,p__Acidobacteriota,c__Blastocatellia,o__11-24,f__norank_o__11-24,g__norank_f__norank_o__11-24,s__unclassified_g__norank_f__norank_o__11-24
OTU6168,Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__Vicinamibacteraceae,g__norank_f__Vicinamibacteraceae,s__unclassified_g__norank_f__Vicinamibacteraceae
OTU6169,Bacteria,p__Planctomycetota,c__Phycisphaerae,o__Phycisphaerales,f__Phycisphaeraceae,g__CL500-3,s__uncultured_bacterium_g__CL500-3
OTU617,Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__norank_f__Anaerolineaceae,s__unclassified_g__norank_f__Anaerolineaceae
OTU6171,Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__unclassified_o__Thermomicrobiales,g__unclassified_o__Thermomicrobiales,s__unclassified_o__Thermomicrobiales
OTU6172,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__unclassified_c__Gammaproteobacteria,f__unclassified_c__Gammaproteobacteria,g__unclassified_c__Gammaproteobacteria,s__unclassified_c__Gammaproteobacteria
OTU6173,Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__norank_f__Gemmataceae,s__unclassified_g__norank_f__Gemmataceae
OTU6174,Bacteria,p__Chloroflexi,c__AD3,o__norank_c__AD3,f__norank_o__norank_c__AD3,g__norank_f__norank_o__norank_c__AD3,s__uncultured_soil_bacterium_g__norank_f__norank_o__norank_c__AD3
OTU6175,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__norank_o__Saccharimonadales,g__norank_f__norank_o__Saccharimonadales,s__uncultured_Epsilonproteobacteria_bacterium_g__norank_f__norank_o__Saccharimonadales
OTU6176,Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__norank_f__Anaerolineaceae,s__unclassified_g__norank_f__Anaerolineaceae
OTU6177,Bacteria,p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__norank_f__Caldilineaceae,s__uncultured_bacterium_g__norank_f__Caldilineaceae
OTU6179,Bacteria,p__Patescibacteria,c__Gracilibacteria,o__norank_c__Gracilibacteria,f__norank_o__norank_c__Gracilibacteria,g__norank_f__norank_o__norank_c__Gracilibacteria,s__uncultured_bacterium_g__norank_f__norank_o__norank_c__Gracilibacteria
OTU6180,Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__norank_o__SBR1031,g__norank_f__norank_o__SBR1031,s__unclassified_g__norank_f__norank_o__SBR1031
OTU6181,Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__unclassified_c__Gammaproteobacteria,f__unclassified_c__Gammaproteobacteria,g__unclassified_c__Gammaproteobacteria,s__unclassified_c__Gammaproteobacteria
OTU6182,Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__unclassified_o__Saccharimonadales,g__unclassified_o__Saccharimonadales,s__unclassified_o__Saccharimonadales
OTU6183,Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Elev-16S-1166,f__norank_o__Elev-16S-1166,g__norank_f__norank_o__Elev-16S-1166,s__uncultured_bacterium_g__norank_f__norank_o__Elev-16S-1166
OTU6184,Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Tistrellales,f__Geminicoccaceae,g__norank_f__Geminicoccaceae,s__uncultured_bacterium_g__norank_f__Geminicoccaceae
